,address,date,price
667, 독곡동,2013,27.5
668, 독곡동,2013,27.708333333333332
669, 신장동,2013,29.310160427807485
670, 신장동,2013,29.310432569974555
671, 신장동,2013,13.953488372093023
672, 신장동,2013,15.0
673, 신장동,2013,27.5
674, 신장동,2013,34.96774193548387
675, 신장동,2013,108.90095846645367
676, 신장동,2013,108.8993710691824
677, 신장동,2013,68.27309236947791
678, 신장동,2013,108.90051020408163
679, 신장동,2013,108.89920424403184
680, 평택동,2013,303.1042345276873
681, 평택동,2013,305.1625
682, 평택동,2013,311.14285714285717
683, 평택동,2013,303.013698630137
684, 평택동,2013,305.1546391752577
685, 통복동,2013,84.66666666666667
686, 합정동,2013,113.2404181184669
687, 합정동,2013,136.96153846153845
688, 합정동,2013,138.03529411764706
689, 비전동,2013,9.768740031897927
690, 동삭동,2013,73.65333333333334
691, 동삭동,2013,73.50445103857567
692, 동삭동,2013,74.17567567567568
693, 동삭동,2013,73.74698795180723
694, 동삭동,2013,34.557235421166304
695, 동삭동,2013,54.91679273827534
696, 동삭동,2013,67.54530477759472
697, 동삭동,2013,50.945945945945944
698, 동삭동,2013,58.71404399323181
699, 동삭동,2013,30.223880597014926
700, 동삭동,2013,46.99029126213592
701, 동삭동,2013,88.14589665653496
702, 동삭동,2013,27.20149253731343
703, 동삭동,2013,106.08974358974359
704, 동삭동,2013,61.8344327176781
705, 동삭동,2013,56.58536585365854
706, 동삭동,2013,65.0
707, 동삭동,2013,60.416666666666664
708, 동삭동,2013,27.216494845360824
709, 동삭동,2013,54.18209408194234
710, 동삭동,2013,108.15384615384616
711, 동삭동,2013,102.65060240963855
712, 세교동,2013,86.12121212121212
713, 세교동,2013,85.71428571428571
714, 세교동,2013,87.87878787878788
715, 세교동,2013,84.84848484848484
716, 세교동,2013,88.26086956521739
717, 세교동,2013,82.3030303030303
718, 세교동,2013,83.15151515151516
