,Unnamed: 0,address,date,price,newaddress
362,362, 세교동,2013,64.24571428571429,세교동
363,363, 세교동,2013,60.07677543186181,세교동
364,364, 세교동,2013,82.6086956521739,세교동
365,365, 세교동,2013,81.89655172413794,세교동
366,366, 세교동,2013,81.81818181818181,세교동
367,367, 세교동,2013,87.87878787878788,세교동
368,368, 세교동,2013,81.33333333333333,세교동
369,369, 세교동,2013,87.5,세교동
370,370, 세교동,2013,85.21739130434783,세교동
371,371, 세교동,2013,84.90062111801242,세교동
372,372, 지제동,2013,44.01544401544402,지제동
373,373, 지제동,2013,44.3117536140792,지제동
374,374, 지제동,2013,44.14414414414414,지제동
375,375, 지제동,2013,15.906288532675712,지제동
376,376, 지제동,2013,8.0,지제동
377,377, 지제동,2013,8.679245283018869,지제동
378,378, 지제동,2013,48.19277108433735,지제동
379,379, 신대동,2013,53.698630136986296,신대동
380,380, 신대동,2013,53.14799672935405,신대동
381,381, 신대동,2013,55.5,신대동
382,382, 신대동,2013,55.5,신대동
383,383, 신대동,2013,13.732833957553058,신대동
384,384, 신대동,2013,7.831325301204818,신대동
385,385, 신대동,2013,112.72727272727272,신대동
386,386, 신대동,2013,112.67523364485982,신대동
387,387, 신대동,2013,112.67441860465117,신대동
388,388, 신대동,2013,55.19178082191781,신대동
389,389, 신대동,2013,55.5050505050505,신대동
390,390, 신대동,2013,55.5050505050505,신대동
391,391, 신대동,2013,53.6969696969697,신대동
392,392, 신대동,2013,54.0,신대동
393,393, 신대동,2013,8.753709198813057,신대동
394,394, 신대동,2013,55.5050505050505,신대동
395,395, 신대동,2013,54.67164179104478,신대동
396,396, 소사동,2013,41.5566037735849,소사동
397,397, 소사동,2013,46.154605263157904,소사동
398,398, 소사동,2013,46.15579710144928,소사동
399,399, 소사동,2013,46.15668202764977,소사동
400,400, 용이동,2013,44.570422535211264,용이동
401,401, 용이동,2013,21.43854748603352,용이동
402,402, 용이동,2013,41.97510373443985,용이동
403,403, 용이동,2013,44.23104325699745,용이동
404,404, 용이동,2013,44.0625,용이동
405,405, 용이동,2013,44.06374501992032,용이동
406,406, 용이동,2013,44.06293706293706,용이동
407,407, 용이동,2013,44.062027231467475,용이동
408,408, 용이동,2013,44.06137184115524,용이동
409,409, 월곡동,2013,24.222222222222218,월곡동
410,410, 월곡동,2013,24.208037825059098,월곡동
411,411, 월곡동,2013,24.065040650406505,월곡동
412,412, 월곡동,2013,22.857142857142854,월곡동
413,413, 월곡동,2013,24.6875,월곡동
414,414, 월곡동,2013,24.309523809523807,월곡동
415,415, 월곡동,2013,34.0,월곡동
416,416, 월곡동,2013,24.45454545454545,월곡동
417,417, 월곡동,2013,24.18604651162791,월곡동
418,418, 월곡동,2013,24.20289855072464,월곡동
419,419, 월곡동,2013,35.0,월곡동
420,420, 월곡동,2013,24.298850574712645,월곡동
421,421, 월곡동,2013,25.11111111111111,월곡동
422,422, 월곡동,2013,24.12698412698413,월곡동
423,423, 월곡동,2013,25.0,월곡동
424,424, 월곡동,2013,18.133333333333333,월곡동
425,425, 월곡동,2013,18.15126050420168,월곡동
426,426, 월곡동,2013,11.764705882352944,월곡동
427,427, 월곡동,2013,12.084592145015106,월곡동
428,428, 월곡동,2013,33.333333333333336,월곡동
429,429, 월곡동,2013,33.333333333333336,월곡동
430,430, 월곡동,2013,22.027027027027025,월곡동
431,431, 월곡동,2013,22.033195020746884,월곡동
432,432, 월곡동,2013,22.16216216216216,월곡동
433,433, 청룡동,2013,11.208029197080293,청룡동
434,434,팽성읍 남산리,2013,28.87537993920973,팽성읍
435,435,팽성읍 추팔리,2013,6.001045478306326,팽성읍
436,436,팽성읍 노와리,2013,10.217113665389528,팽성읍
437,437,팽성읍 노와리,2013,6.913238852402349,팽성읍
438,438,팽성읍 근내리,2013,30.952380952380953,팽성읍
439,439,팽성읍 근내리,2013,30.256410256410252,팽성읍
440,440,팽성읍 근내리,2013,30.232558139534888,팽성읍
441,441,팽성읍 근내리,2013,19.040902679830747,팽성읍
442,442,팽성읍 근내리,2013,36.29032258064515,팽성읍
443,443,팽성읍 근내리,2013,18.99497487437186,팽성읍
444,444,팽성읍 근내리,2013,19.45945945945946,팽성읍
445,445,팽성읍 석봉리,2013,16.778523489932887,팽성읍
446,446,팽성읍 석봉리,2013,23.74100719424461,팽성읍
447,447,팽성읍 원정리,2013,9.107142857142858,팽성읍
448,448,팽성읍 함정리,2013,18.181818181818183,팽성읍
449,449,팽성읍 노양리,2013,17.295566502463053,팽성읍
450,450,팽성읍 노양리,2013,8.863636363636363,팽성읍
451,451,팽성읍 노양리,2013,8.476190476190476,팽성읍
452,452,팽성읍 노양리,2013,17.205882352941178,팽성읍
453,453,팽성읍 두정리,2013,15.1183970856102,팽성읍
454,454,팽성읍 석근리,2013,4.5,팽성읍
455,455,팽성읍 석근리,2013,4.623529411764705,팽성읍
456,456,팽성읍 대사리,2013,6.256800870511426,팽성읍
457,457,팽성읍 대사리,2013,8.742440041710116,팽성읍
458,458,팽성읍 대사리,2013,34.3839541547278,팽성읍
459,459,팽성읍 동창리,2013,13.556016597510373,팽성읍
460,460,팽성읍 동창리,2013,13.491803278688526,팽성읍
461,461,안중읍 안중리,2013,25.3,안중읍
462,462,안중읍 안중리,2013,25.30769230769231,안중읍
463,463,안중읍 안중리,2013,51.351351351351354,안중읍
